1726,1918,849,Little Wing,Drama,100,70.0,96.0,Selma Vilhunen,Little Men,Drama,85.0,72.0,4435,"Ira Sachs,"
1727,1918,1309,Little Wing,Drama,100,70.0,96.0,Selma Vilhunen,Little Women,Drama,,,2,
1728,1918,3210,Little Wing,Drama,100,70.0,96.0,Selma Vilhunen,Little Chenier,Drama,100.0,76.0,543,"Bethany Ashton Wolf,"
1729,1918,6947,Little Wing,Drama,100,70.0,96.0,Selma Vilhunen,Little Boy,Drama,86.0,82.0,8309,"Alejandro Monteverde,"
1730,1918,13019,Little Wing,Drama,100,70.0,96.0,Selma Vilhunen,Little Eyolf,Drama,,,52,"Michael Darlow,"
1731,1918,13270,Little Wing,Drama,100,70.0,96.0,Selma Vilhunen,Little Boxes,Drama,84.0,,10,"Rob Meyer,"
1732,1918,14468,Little Wing,Drama,100,70.0,96.0,Selma Vilhunen,Little Cop,"Art House,International",,,2,
1733,1919,6824,Tusk,Sci-Fi,0,,,,Tusk,Horror,102.0,56.0,11814,"Kevin Smith,"
1734,1921,2090,Jodorowsky's Dune,Documentary,90,81.0,14629.0,Frank Pavich,Jodorowsky's Dune,"Documentary,Science Fiction,Fantasy,Special Interest",90.0,84.0,11799,"Frank Pavich,"
1735,1925,8294,El Topo,"Drama,Western",125,75.0,18675.0,Alejandro Jodorowsky,El Don,"Art House,International,Drama",90.0,,8,
1736,1927,2937,Santa Sangre,"Drama,Fantasy,Horror",123,77.0,14082.0,Alejandro Jodorowsky,Santa Con,,120.0,74.0,8,"Melissa Joan Hart,"
1737,1931,15086,The Himalayas,Drama,124,62.0,292.0,Seok-hoon Lee,The Himalayas,"Art House,International,Drama,Mystery",125.0,70.0,729,"Lee Suk-Hoon,"
1738,1932,7828,The Aquatic Effect,"Comedy,Drama,Romance",83,65.0,207.0,"Slveig Anspach,Jean-Luc Gaget",The Lazarus Effect,Horror,83.0,50.0,17554,"Lance Bangs,"
1739,1933,3291,I Am a Hero,"Action,Horror",126,72.0,307.0,Shinsuke Sato,I Am a Hero,"Action,Adventure,Art House,International,Horror",126.0,68.0,24,"Shinsuke Sato,"
1740,1934,4329,The Last Princess,"Biography,Drama",127,68.0,65.0,Jin-ho Hur,The Last Producer,,120.0,,16,"Burt Reynolds,"
1741,1934,6541,The Last Princess,"Biography,Drama",127,68.0,65.0,Jin-ho Hur,The Last Race,Drama,,,20,"Stephen Shin,"
1742,1934,14788,The Last Princess,"Biography,Drama",127,68.0,65.0,Jin-ho Hur,The Last Dragon,"Action,Adventure",,88.0,337,
1743,1935,2135,Evolution,"Horror,Mystery,Sci-Fi",81,62.0,1501.0,Lucile Hadzihalilovic,Evolution,"Art House,International,Drama",81.0,64.0,1410,"Lucile Hadzihalilovic,"
1744,1940,17821,The Bacchus Lady,Drama,110,74.0,44.0,Je-yong Lee,The Bacchus Lady,Drama,,,6,
1745,1942,3394,Man on High Heels,"Action,Comedy",125,66.0,511.0,Jin Jang,Man On High Heels (Hai-hil),"Action,Adventure,Art House,International,Comedy",125.0,70.0,19,"Jin Jang,"
1746,1944,12072,Inside Men,"Crime,Drama,Mystery",130,71.0,854.0,Min-ho Woo,Ice Men,Drama,108.0,50.0,13,
1747,1945,11293,The Truth Beneath,Mystery,102,70.0,93.0,Kyoung-mi Lee,The Truth Game,"Art House,International,Drama",,,0,"Simon Rumley,"
1748,1946,8072,Worst Woman,Romance,94,66.0,12.0,Jong-kwan Kim,Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
1749,1948,12641,The Teacher,"Comedy,Drama",102,77.0,100.0,Jan Hrebejk,The English Teacher,"Comedy,Drama",93.0,56.0,4054,"Craig Zisk,"
1750,1955,298,From the Land of the Moon,"Drama,Romance",120,69.0,282.0,Nicole Garcia,A Home at the End of the World,"Drama,Romance",97.0,70.0,10983,"Michael Mayer,"
1751,1955,3174,From the Land of the Moon,"Drama,Romance",120,69.0,282.0,Nicole Garcia,From the Land of the Moon (Mal de pierres),"Art House,International,Drama,Romance",116.0,62.0,20,"Nicole Garcia,"
1752,1955,5950,From the Land of the Moon,"Drama,Romance",120,69.0,282.0,Nicole Garcia,War for the Planet of the Apes,"Action,Adventure",,,2066,"Matt Reeves,"
1753,1956,8650,Dawson City: Frozen Time,Documentary,120,81.0,9.0,Bill Morrison,Dawson City: Frozen Time,Documentary,120.0,,3,"Bill Morrison,"
1754,1957,5573,Sweet Dreams,Drama,134,64.0,61.0,Marco Bellocchio,Pipe Dreams,Drama,87.0,,11,"Stephen Verona,"
1755,1957,8423,Sweet Dreams,Drama,134,64.0,61.0,Marco Bellocchio,Street Dreams,Drama,88.0,82.0,2936,"Chris Zamoscianyk,"
1756,1960,5856,Adult Life Skills,Comedy,96,74.0,168.0,Rachel Tunnard,Adult Life Skills,"Art House,International,Comedy",96.0,78.0,89,"Rachel Tunnard,"
1757,1964,18622,Mister John,Drama,95,57.0,239.0,"Joe Lawlor,Christine Molloy",Mister Eleven,Comedy,,66.0,45,"Paul Gay,"
1758,1966,6516,Unlocking the Cage,"Documentary,Drama,History",91,72.0,120.0,"Chris Hegedus,D.A. Pennebaker",Unlocking the Cage,"Documentary,Drama",91.0,84.0,150,"Chris Hegedus,D.A. Pennebaker,"
1759,1968,1212,I Am Belfast,Documentary,84,64.0,153.0,Mark Cousins,I Am Belfast,"Art House,International,Documentary",84.0,68.0,82,"Mark Cousins,"
1760,1969,9791,Sweet Sixteen,"Crime,Drama",106,75.0,10668.0,Ken Loach,Sweet Sixteen,Drama,106.0,78.0,7923,"Ken Loach,"
1761,1971,5858,Where You're Meant to Be,"Documentary,Musical",76,87.0,27.0,Paul Fegan,Where You're Meant to Be,"Art House,International,Documentary,Musical,Performing Arts",76.0,96.0,32,"Paul Fegan,"
1762,1978,169,Aquarius,Drama,142,79.0,7526.0,Kleber Mendona Filho,Aquarius,"Art House,International,Drama",142.0,80.0,1091,"Kleber Mendona Filho,"
1763,1979,2174,Don't Call Me Son,Drama,82,71.0,385.0,Anna Muylaert,Don't Call Me Son (Me S H Uma),Drama,82.0,76.0,64,"Anna Muylaert,"
1764,1980,937,Miles Ahead,"Biography,Drama,Musical",100,65.0,4465.0,Don Cheadle,Miles Ahead,"Drama,Musical,Performing Arts,Special Interest",100.0,68.0,6330,"Don Cheadle,"
1765,1982,1287,Everybody Wants Some!!,Comedy,117,71.0,23285.0,Richard Linklater,Everybody Wants Some!!,Comedy,117.0,72.0,14091,"Richard Linklater,"
1766,1982,13895,Everybody Wants Some!!,Comedy,117,71.0,23285.0,Richard Linklater,Everybody Has a Plan,"Art House,International,Drama,Mystery,Special Interest",117.0,56.0,402,"Ana Piterbarg,"
1767,1985,11592,A Couch in New York,"Comedy,Romance",108,60.0,1562.0,Chantal Akerman,A Poet in New York,Drama,,78.0,18,"Aisling Walsh,"
1768,1985,11782,A Couch in New York,"Comedy,Romance",108,60.0,1562.0,Chantal Akerman,Naked in New York,"Comedy,Romance",91.0,58.0,1462,"Daniel Algrant,"
1769,1985,19039,A Couch in New York,"Comedy,Romance",108,60.0,1562.0,Chantal Akerman,Drake & Josh in New York,"Comedy,Drama",,76.0,548,
1770,1986,12851,From the East,Documentary,107,74.0,355.0,Chantal Akerman,Horror in the East,"Documentary,Television",,,4,
1771,1986,13320,From the East,Documentary,107,74.0,355.0,Chantal Akerman,Queen of the East,"Drama,Television",60.0,,7,
1772,1991,6966,From the Other Side,Documentary,99,70.0,166.0,Chantal Akerman,The Other Side,Comedy,,,0,
1773,1992,8706,I Don't Belong Anywhere: The Cinema of Chantal Akerman,Documentary,67,70.0,69.0,Marianne Lambert,I Don't Belong Anywhere - Le cinma de Chantal Akerman,Documentary,67.0,,6,"Marianne Lambert,"
1774,1994,1142,The Family,Drama,280,87.0,20.0,Shumin Liu,The Family Fang,Drama,105.0,64.0,4031,"Jason Bateman,"
1775,1994,14452,The Family,Drama,280,87.0,20.0,Shumin Liu,Vampire Family,"Art House,International",,,6,"Eric Tsang,"
1776,1999,3516,My Golden Days,Drama,123,70.0,1794.0,Arnaud Desplechin,Golden Gate,Drama,90.0,48.0,223,"John Madden (II),"
1777,2000,9545,Alexandra,"Drama,War",95,70.0,2183.0,Aleksandr Sokurov,Alexandra,Drama,94.0,72.0,1325,"Aleksandr Sokurov,"
1778,2002,5245,The Pearl Button,Documentary,82,75.0,1229.0,Patricio Guzmn,The Pearl,Documentary,97.0,,0,"Jessica Dimmock,Christopher LaMarca,"
1779,2003,8882,Russian Ark,"Drama,Fantasy,History",99,74.0,14463.0,Aleksandr Sokurov,Russian Ark,"Art House,International,Drama,Horror,Science Fiction,Fantasy,Special Interest",95.0,78.0,9513,"Alexandr Sokurov,Aleksandr Sokurov,"
1780,2006,2233,Horse Money,Drama,103,71.0,702.0,Pedro Costa,Horse Money,Documentary,104.0,68.0,302,"Pedro Costa (II) ,"
1781,2010,9411,Uncle Boonmee Who Can Recall His Past Lives,"Comedy,Drama,Fantasy",114,66.0,9388.0,Apichatpong Weerasethakul,Uncle Boonmee Who Can Recall His Past Lives,"Art House,International,Comedy,Science Fiction,Fantasy,Special Interest",113.0,66.0,10206,"Apichatpong Weerasethakul,"
1782,2011,1599,Chronic,Drama,93,67.0,1106.0,Michel Franco,Chronic,Drama,93.0,70.0,430,"Michel Franco,"
1783,2012,9556,Syndromes and a Century,Drama,105,75.0,2689.0,Apichatpong Weerasethakul,Syndromes and a Century,"Art House,International,Drama",105.0,64.0,23623,"Apichatpong Weerasethakul,"
1784,2015,8582,Night and Day,Drama,144,72.0,614.0,Sang-soo Hong,Night and the City,Drama,110.0,60.0,848,"Irwin Winkler,"
1785,2020,1982,In Another Country,Drama,89,64.0,2175.0,Sang-soo Hong,In Another Country,Drama,88.0,62.0,2054,"Sang-soo Hong,"
1786,2020,3475,In Another Country,Drama,89,64.0,2175.0,Sang-soo Hong,North Country,Drama,127.0,70.0,93020,"Niki Caro,"
1787,2021,4352,Woman on the Beach,"Comedy,Drama,Romance",100,70.0,822.0,Sang-soo Hong,Bhaji On the Beach,"Art House,International,Comedy,Drama",100.0,64.0,1136,"Gurinder Chadha,"
1788,2025,3186,The Look of Silence,"Documentary,Biography,History",103,83.0,6917.0,Joshua Oppenheimer,The Look of Silence,"Art House,International,Documentary",103.0,84.0,4746,"Joshua Oppenheimer,"
1789,2025,17572,The Look of Silence,"Documentary,Biography,History",103,83.0,6917.0,Joshua Oppenheimer,The Lords of Discipline,"Drama,Mystery",103.0,66.0,859,"Franc Roddam,"
1790,2026,2214,Anomalisa,"Animation,Comedy,Drama",90,73.0,35640.0,"Duke Johnson,Charlie Kaufman",Anomalisa,"Animation,Comedy,Drama",96.0,72.0,18465,"Charlie Kaufman,Duke Johnson,"
1791,2028,9255,Theeb,"Adventure,Drama,Mystery",100,73.0,6290.0,Naji Abu Nowar,Theeb,"Action,Adventure,Drama",100.0,76.0,4887,"Naji Abu Nowar,"
1792,2029,1216,Dheepan,"Crime,Drama",115,72.0,7135.0,Jacques Audiard,Dheepan,Drama,100.0,78.0,2763,"Jacques Audiard,"
1793,2031,863,Son of Saul,"Drama,Mystery,War",107,75.0,23880.0,Lszl Nemes,Son of Saul,Drama,107.0,78.0,12191,"Lszl Nemes,"
1794,2033,5859,Mustang,Drama,97,77.0,18715.0,Deniz Gamze Ergven,Mustang,Drama,97.0,84.0,7677,"Deniz Gamze Ergven,"
1795,2034,48,Into the Abyss,"Documentary,Crime,Drama",107,73.0,12766.0,Werner Herzog,Into the Inferno,Documentary,107.0,74.0,282,"Werner Herzog,"
1796,2034,4565,Into the Abyss,"Documentary,Crime,Drama",107,73.0,12766.0,Werner Herzog,Into The Abyss,"Documentary,Special Interest",106.0,76.0,8412,"Werner Herzog,"
1797,2036,9610,Grizzly Man,"Documentary,Biography",103,78.0,41649.0,Werner Herzog,Grizzly Man,Documentary,100.0,74.0,53401,"Werner Herzog,"
1798,2037,9018,Cave of Forgotten Dreams,"Documentary,History",90,74.0,11630.0,Werner Herzog,Cave of Forgotten Dreams,"Documentary,Special Interest",95.0,76.0,12232,"Werner Herzog,"
1799,2038,1823,Encounters at the End of the World,Documentary,99,78.0,13887.0,Werner Herzog,Journey to the End of the Night,Drama,,60.0,325,"Eric Eason,"
1800,2038,9529,Encounters at the End of the World,Documentary,99,78.0,13887.0,Werner Herzog,Encounters at the End of the World,Documentary,99.0,70.0,35640,"Werner Herzog,"
1801,2040,5622,The Night Shift,"Comedy,Crime",21,76.0,205.0,Tristram Shapeero,The Shift,Drama,,76.0,27,"Lee Cipolla,"
1802,2040,14145,The Night Shift,"Comedy,Crime",21,76.0,205.0,Tristram Shapeero,The Night Stalker,Horror,,98.0,235,"Edgar Wright,"
1803,2040,14861,The Night Shift,"Comedy,Crime",21,76.0,205.0,Tristram Shapeero,The Night Buffalo,"Art House,International",,52.0,88,"Jorge Hernandez Aldana,"
1804,2050,6541,The Amazing Race,"Action,Adventure,Television",60,76.0,11735.0,"Elise Doganieri,Bertram van Munster,Evan Weinstein",The Last Race,Drama,,,20,"Stephen Shin,"
1805,2053,6158,K-11,Drama,88,52.0,1365.0,Jules Stewart,K-11,"Drama,Mystery",126.0,62.0,1266,"Jules M. Stewart,"
1806,2054,16540,Fear Factor,"Television,Mystery",60,56.0,5115.0,,Chill Factor,"Action,Adventure,Mystery",102.0,54.0,13197,"Hugh Johnson,"
1807,2056,7260,Anesthesia,"Drama,Mystery",90,61.0,1981.0,Tim Blake Nelson,Anesthesia,Drama,90.0,64.0,627,"Tim Blake Nelson,"
1808,2057,982,Equals,"Drama,Romance,Sci-Fi",101,61.0,9709.0,Drake Doremus,Equals,"Drama,Science Fiction,Fantasy",101.0,62.0,2403,"Drake Doremus,"
1809,2058,262,The Yellow Handkerchief,"Drama,Romance",102,68.0,6812.0,Udayan Prasad,The Yellow Handkerchief,"Drama,Romance",102.0,68.0,13098,"Udayan Prasad,"
1810,2059,12592,9 Kisses,Short,9,69.0,323.0,Elaine Constantine,9 Rides,Drama,,,1,"Matthew A. Cherry,"
1811,2061,10768,Cutlass,"Short,Comedy,Drama",16,76.0,1679.0,Kate Hudson,Cutlass,Drama,16.0,76.0,966,"Kate Hudson,"
1812,2064,16540,The X Factor,"Musical,Television",0,52.0,5309.0,,Chill Factor,"Action,Adventure,Mystery",102.0,54.0,13197,"Hugh Johnson,"
1813,2066,7916,American Idol,"Television,Musical",42,42.0,19638.0,Simon Fuller,American Blood,Mystery,,,191,
1814,2066,11951,American Idol,"Television,Musical",42,42.0,19638.0,Simon Fuller,American Made,Mystery,,,176,"Doug Liman,"
1815,2066,14556,American Idol,"Television,Musical",42,42.0,19638.0,Simon Fuller,American Storage,"Comedy,Special Interest",,,34,"Andrew Jay Cohen,"
1816,2068,10218,The Voice,"Television,Musical",60,66.0,9708.0,,Little Voice,"Art House,International,Comedy,Drama",99.0,68.0,12661,"Mark Herman,"
1817,2069,3241,Grand Finale,"Television,Musical",60,86.0,14.0,,Grand Canyon,Drama,134.0,68.0,7545,"Lawrence Kasdan,"
1818,2069,6333,Grand Finale,"Television,Musical",60,86.0,14.0,,Grand Piano,Mystery,90.0,62.0,9806,"Eugenio Mira,"
1819,2072,2059,Miss Stevens,"Comedy,Drama",86,60.0,290.0,Julia Hart,Miss Stevens,Drama,87.0,74.0,280,"Julia Hart,"
1820,2073,662,Genius,"Biography,Drama",104,66.0,3705.0,Michael Grandage,Genius,Drama,104.0,66.0,2423,"Michael Grandage,"
1821,2075,3011,Life During Wartime,"Comedy,Drama",98,65.0,5557.0,Todd Solondz,Life During Wartime,"Comedy,Drama",97.0,62.0,6192,"Todd Solondz,"
1822,2076,10110,Welcome to the Dollhouse,"Comedy,Drama",88,75.0,26837.0,Todd Solondz,Welcome to the Dollhouse,"Comedy,Drama",88.0,74.0,33300,"Todd Solondz,"
1823,2076,19087,Welcome to the Dollhouse,"Comedy,Drama",88,75.0,26837.0,Todd Solondz,Welcome to the Family,,120.0,,1,"Alton Glass,"
1824,2077,15987,Storytelling,"Comedy,Drama,Romance",87,69.0,15379.0,Todd Solondz,Storytelling,"Comedy,Drama",88.0,68.0,8940,"Todd Solondz,"
1825,2078,861,Sing Street,"Comedy,Drama,Musical",106,81.0,20355.0,John Carney,Sing Street,"Art House,International,Drama,Musical,Performing Arts",106.0,86.0,12201,"John Carney,"
1826,2078,17085,Sing Street,"Comedy,Drama,Musical",106,81.0,20355.0,John Carney,Beat Street,"Drama,Musical,Performing Arts",106.0,78.0,7457,"Stan Lathan,Wynn P. Thomas,"
1827,2078,17784,Sing Street,"Comedy,Drama,Musical",106,81.0,20355.0,John Carney,Main Street,Drama,93.0,42.0,1817,"John Doyle,John W. Doyle,"
1828,2079,8381,Palindromes,"Comedy,Drama",100,68.0,10790.0,Todd Solondz,Palindromes,"Comedy,Drama,Special Interest",100.0,70.0,8888,"Todd Solondz,"
1829,2080,2577,Adventureland,"Comedy,Drama,Romance",107,68.0,132864.0,Greg Mottola,Adventureland,"Comedy,Drama",106.0,66.0,252185,"Greg Mottola,"
1830,2081,18850,The Woman in Red,Drama,68,62.0,344.0,Robert Florey,Woman in Gold,Drama,110.0,78.0,17569,"Simon Curtis,"
1831,2082,4236,Young Adam,"Crime,Drama",98,65.0,11561.0,David Mackenzie,Young Adam,"Art House,International,Drama,Mystery",98.0,62.0,8335,"David Mackenzie,"
1832,2083,4615,Twilight,"Drama,Fantasy,Romance",122,52.0,351377.0,Catherine Hardwicke,Twilight,"Horror,Mystery,Science Fiction,Fantasy,Romance",121.0,78.0,625861,"Catherine Hardwicke,"
1833,2083,10238,Twilight,"Drama,Fantasy,Romance",122,52.0,351377.0,Catherine Hardwicke,Twilight,Mystery,122.0,58.0,4162,"Robert Benton,"
1834,2084,6360,Irrational Man,"Comedy,Drama",95,66.0,34283.0,Woody Allen,Irrational Man,Drama,96.0,64.0,6231,"Woody Allen,"
1835,2085,5895,Magic in the Moonlight,"Comedy,Romance",97,66.0,46864.0,Woody Allen,Magic in the Moonlight,"Comedy,Drama",100.0,64.0,12204,"Woody Allen,"
1836,2086,17904,The Ultimate Film,Documentary,360,57.0,31.0,,The Ultimate Warrior,"Action,Adventure,Mystery,Science Fiction,Fantasy",95.0,60.0,251,"Robert Clouse,"
1837,2087,117,The Worst Witch,"Comedy,Drama,Horror",30,71.0,948.0,,The Love Witch,"Drama,Horror,Mystery",120.0,74.0,790,"Anna Biller,"
1838,2087,893,The Worst Witch,"Comedy,Drama,Horror",30,71.0,948.0,,The Witch,Horror,92.0,62.0,37178,"Robert Eggers,"
1839,2087,1562,The Worst Witch,"Comedy,Drama,Horror",30,71.0,948.0,,The Noonday Witch,Horror,90.0,,1,
1840,2091,2686,Dirty Jobs,"Documentary,Action,Television",30,76.0,455.0,,Dirty Work,"Action,Adventure,Drama,Mystery",97.0,62.0,129,"Bruce Terris,"
1841,2091,4779,Dirty Jobs,"Documentary,Action,Television",30,76.0,455.0,,Dirty 30,Comedy,86.0,72.0,225,"Andrew Bush,"
1842,2091,11459,Dirty Jobs,"Documentary,Action,Television",30,76.0,455.0,,Dirty Girl,"Comedy,Drama",90.0,66.0,8625,"Abe Sylvia,"
1843,2091,17955,Dirty Jobs,"Documentary,Action,Television",30,76.0,455.0,,Dirty lies,,94.0,56.0,14,"Jamie Marshall,"
1844,2091,17956,Dirty Jobs,"Documentary,Action,Television",30,76.0,455.0,,Dirty Lies,,94.0,,1,"Jamie Marshall,"
1845,2091,18547,Dirty Jobs,"Documentary,Action,Television",30,76.0,455.0,,Dirty Deeds,Comedy,87.0,62.0,13135,"David Kendall,"
1846,2092,8604,At the Movies,Television,30,86.0,383.0,,America at the Movies,"Documentary,Special Interest,Television",116.0,88.0,30,
1847,2095,4717,House Hunters,"Documentary,Television",30,70.0,878.0,,House Hunting,"Comedy,Special Interest",18.0,62.0,198,"Amy Lippman,"
1848,2095,7189,House Hunters,"Documentary,Television",30,70.0,878.0,,House of Cards,"Documentary,Drama,Special Interest",57.0,68.0,4088,"Michael Lessac,"
1849,2095,11819,House Hunters,"Documentary,Television",30,70.0,878.0,,House of Versace,Drama,90.0,62.0,54,"Sara Sugarman,"
1850,2097,1795,In Search of...,"Documentary,Sci-Fi",30,86.0,598.0,,In Search of Gregory,"Drama,Romance",90.0,,10,"Peter Wood,"
1851,2097,8226,In Search of...,"Documentary,Sci-Fi",30,86.0,598.0,,In Search of America,Drama,75.0,58.0,16,"Paul Bogart,"
1852,2097,11513,In Search of...,"Documentary,Sci-Fi",30,86.0,598.0,,In Search of Santa,"Animation,Kids,Family",80.0,72.0,7880,"William R. Kowalchuk,"
1853,2097,11547,In Search of...,"Documentary,Sci-Fi",30,86.0,598.0,,In Search of Dr. Seuss,"Kids,Family",115.0,74.0,167,"Vincent Paterson,"
1854,2098,7290,Charlie Rose,"News,Television",60,80.0,605.0,,Charlie Says,"Art House,International,Drama",134.0,,11,"Nicole Garcia,"
1855,2098,13569,Charlie Rose,"News,Television",60,80.0,605.0,,Charlie Bartlett,Comedy,97.0,70.0,105002,"Jon Poll,"
1856,2098,14283,Charlie Rose,"News,Television",60,80.0,605.0,,Auggie Rose,"Drama,Mystery",108.0,64.0,463,"Matthew Tabak,"
1857,2099,11225,Ask This Old House,,30,77.0,132.0,,A Painted House,Drama,98.0,64.0,1530,"Alfonso Arau,"
1858,2099,17601,Ask This Old House,,30,77.0,132.0,,Bless This House,"Comedy,Television",88.0,72.0,290,"Gerald Thomas,"
1859,2100,5562,This Old House,"Documentary,Television",30,80.0,339.0,,This Is Soul,"Musical,Performing Arts",71.0,,4,
1860,2100,8535,This Old House,"Documentary,Television",30,80.0,339.0,,The Good House,"Comedy,Drama",,,159,
1861,2100,10576,This Old House,"Documentary,Television",30,80.0,339.0,,The Acid House,"Art House,International,Comedy,Drama",118.0,68.0,7917,"Paul McGuigan,"
1862,2100,10820,This Old House,"Documentary,Television",30,80.0,339.0,,The Bleeding House,Horror,86.0,54.0,341,"Philip Gelatt,"
1863,2100,11392,This Old House,"Documentary,Television",30,80.0,339.0,,The House,Comedy,,,86,"Andrew Jay Cohen,"
1864,2100,14600,This Old House,"Documentary,Television",30,80.0,339.0,,The Glass House,"Drama,Mystery",106.0,56.0,58128,"Daniel Sackheim,"
1865,2100,15401,This Old House,"Documentary,Television",30,80.0,339.0,,The Lake House,"Drama,Romance",98.0,70.0,429635,"Alejandro Agresti,"
1866,2100,17022,This Old House,"Documentary,Television",30,80.0,339.0,,Girl House,"Horror,Mystery",99.0,60.0,464,"Trevor Matthews,Jon Knautz,"
1867,2100,17687,This Old House,"Documentary,Television",30,80.0,339.0,,These Old Broads,"Comedy,Drama,Television,Sports,Fitness",100.0,60.0,282,"Matthew Diamond,"
1868,2102,4948,Smallest Park,Comedy,21,82.0,719.0,Nicole Holofcener,Amusement Park,Comedy,,,40,"Dylan Brown,"
1869,2104,2437,Night at the Museum: Secret of the Tomb,"Adventure,Comedy,Family",98,62.0,69156.0,Shawn Levy,Night at the Museum 2: Battle of the Smithsonian,"Action,Adventure,Comedy,Kids,Family,Science Fiction,Fantasy",105.0,66.0,508556,"Shawn Levy,"
1870,2104,2823,Night at the Museum: Secret of the Tomb,"Adventure,Comedy,Family",98,62.0,69156.0,Shawn Levy,Night at the Museum: Secret of the Tomb,"Action,Adventure,Comedy",90.0,70.0,100709,"Shawn Levy,"
1871,2105,6825,Taking the Dinosaurs Back,Television,29,,,,Walking With Dinosaurs,"Documentary,Kids,Family",87.0,60.0,26081,"Neil Nightingale,Pierre De Lespinios,Barry Cook,"
1872,2106,12334,Paranormal Activity 3,Horror,83,58.0,77639.0,"Henry Joost,Ariel Schulman",Paranormal Activity: The Marked Ones,Horror,84.0,56.0,35257,"Christopher Landon,"
1873,2115,8604,Phelous & the Movies,Comedy,20,75.0,358.0,,America at the Movies,"Documentary,Special Interest,Television",116.0,88.0,30,
1874,2117,17,White Christmas Blues,"Animation,Comedy",30,65.0,457.0,Steven Dean Moore,Office Christmas Party,Comedy,,,6729,"Will Speck,Josh Gordon,"
1875,2117,12598,White Christmas Blues,"Animation,Comedy",30,65.0,457.0,Steven Dean Moore,The Christmas Swap,Drama,120.0,,0,
1876,2119,2297,Taxi Driver,"Comedy,Television",70,,,,Taxi Driver,"Drama,Mystery",112.0,82.0,257197,"Martin Scorsese,"
1877,2119,12651,Taxi Driver,"Comedy,Television",70,,,,Big Driver,Mystery,120.0,56.0,264,"Mikael Salomon,Michael Salomon,"
1878,2119,13696,Taxi Driver,"Comedy,Television",70,,,,Baby Driver,"Action,Adventure,Comedy,Special Interest",90.0,,94,"Edgar Wright,"
1879,2120,2867,This Morning,Television,120,50.0,308.0,,Son Of Morning,"Comedy,Drama",81.0,42.0,72,"Yanviz Raz,Yaniv Raz,"
1880,2120,7191,This Morning,Television,120,50.0,308.0,,April Morning,"Action,Adventure,Drama,Television",93.0,68.0,253,"Delbert Mann,"
1881,2120,15708,This Morning,Television,120,50.0,308.0,,Monday Morning,Drama,109.0,82.0,52,"Nat Christian,"
1882,2124,3027,Celebrity Juice,"Comedy,Television",45,76.0,1519.0,,Celebrity,Comedy,113.0,60.0,9538,"Woody Allen,"
1883,2124,12708,Celebrity Juice,"Comedy,Television",45,76.0,1519.0,,Celebrity Mix,"Art House,International,Comedy,Musical,Performing Arts",97.0,62.0,189,"Laura Kightlinger,Amy Lippman,John Daschbach,John Stalberg,Karl T. Hirsch,Philip Euling,Scott Peehl,Terri Miller,"
1884,2125,1309,Loose Women,Television,45,28.0,738.0,,Little Women,Drama,,,2,
1885,2125,11132,Loose Women,Television,45,28.0,738.0,,Little Women,"Drama,Romance",118.0,70.0,87255,"Gillian Armstrong,"
1886,2125,11518,Loose Women,Television,45,28.0,738.0,,True Women,"Drama,Western",180.0,74.0,6078,"Karen Arthur,"
1887,2125,11556,Loose Women,Television,45,28.0,738.0,,The Women,"Comedy,Drama",114.0,60.0,62000,"Diane English,"
1888,2125,11557,Loose Women,Television,45,28.0,738.0,,The Women,,15.0,62.0,28,"Lindsay Jaeger,Diane English,"
1889,2126,7846,Due Date,News,30,,,,Due Date,Comedy,100.0,66.0,125046,"Todd Phillips,"
1890,2126,8253,Due Date,News,30,,,,Dream Date,"Comedy,Romance",96.0,,14,"Anson Williams,"
1891,2126,13505,Due Date,News,30,,,,Due partite,"Comedy,Drama",94.0,64.0,43,"Enzo Monteleone,"
1892,2126,17189,Due Date,News,30,,,,Due East,Drama,104.0,,53,"Helen Shaver,"
1893,2127,60,Storks/The Magnificent Seven,"Comedy,Television",50,,,,The Magnificent Seven,"Action,Adventure,Drama,Western",132.0,76.0,39207,"Antoine Fuqua,"
1894,2127,618,Storks/The Magnificent Seven,"Comedy,Television",50,,,,Magnificent Seven,Western,90.0,76.0,45,"Geoff Murphy,"
1895,2127,9206,Storks/The Magnificent Seven,"Comedy,Television",50,,,,The Magnificent Seven,"Action,Adventure,Classics,Drama,Western",126.0,76.0,53431,"John Sturges,"
1896,2127,16044,Storks/The Magnificent Seven,"Comedy,Television",50,,,,The Magnificent Yankee,"Classics,Drama",510.0,64.0,101,"John Sturges,"
1897,2127,17029,Storks/The Magnificent Seven,"Comedy,Television",50,,,,The Magnificent Eleven,"Art House,International,Comedy,Drama",88.0,46.0,42,"Jeremy Wooding,"
1898,2130,10089,Mrs. Doubtfire,"Comedy,Drama,Family",125,69.0,184522.0,Chris Columbus,Mrs. Doubtfire,"Comedy,Drama,Kids,Family",126.0,68.0,1028462,"Chris Columbus,"
1899,2131,4220,The Chronicles of Narnia:: Big Movie Comes to a Small Town,Short,23,,,,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Action,Adventure,Kids,Family,Science Fiction,Fantasy",113.0,70.0,157011,"Michael Apted,"
